150 
0 1 2
0 2 3
0 3 3
0 4 4
0 5 3
0 6 2
0 7 2
0 8 2
0 9 3
0 10 1
0 11 4
0 12 2
0 13 1
0 14 2
0 15 2
0 16 4
0 17 2
0 18 2
0 19 1
0 20 2
0 21 3
0 22 4
0 23 2
0 24 1
0 25 2
0 26 3
0 27 3
0 28 2
0 29 3
0 30 1
0 31 4
0 32 3
0 33 3
0 34 2
0 35 3
0 36 4
0 37 4
0 38 1
0 39 1
0 40 2
0 41 3
0 42 4
0 43 3
0 44 3
0 45 3
0 46 1
0 47 3
0 48 1
0 49 3
0 50 3
0 51 3
0 52 3
0 53 4
0 54 2
0 55 2
0 56 3
0 57 4
0 58 2
0 59 2
0 60 1
0 61 3
0 62 4
0 63 1
0 64 4
0 65 3
0 66 3
0 67 2
0 68 3
0 69 3
0 70 2
0 71 2
0 72 2
0 73 2
0 74 2
0 75 3
0 76 2
0 77 1
0 78 3
0 79 4
0 80 3
0 81 4
0 82 2
0 83 3
0 84 4
0 85 4
0 86 3
0 87 2
0 88 1
0 89 4
0 90 2
0 91 2
0 92 2
0 93 1
0 94 2
0 95 2
0 96 4
0 97 3
0 98 2
0 99 2
0 100 4
0 101 2
0 102 4
0 103 2
0 104 3
0 105 4
0 106 1
0 107 3
0 108 2
0 109 2
0 110 4
0 111 3
0 112 2
0 113 3
0 114 2
0 115 4
0 116 4
0 117 2
0 118 4
0 119 2
0 120 2
0 121 1
0 122 3
0 123 2
0 124 2
0 125 3
0 126 4
0 127 3
0 128 1
0 129 3
0 130 1
0 131 4
0 132 3
0 133 1
0 134 2
0 135 1
0 136 2
0 137 3
0 138 3
0 139 3
0 140 4
0 141 2
0 142 1
0 143 4
0 144 1
0 145 1
0 146 2
0 147 3
0 148 3
0 149 3
1 2 4
1 3 2
1 4 5
1 5 1
1 6 4
1 7 1
1 8 1
1 9 4
1 10 1
1 11 5
1 12 2
1 13 1
1 14 3
1 15 1
1 16 4
1 17 3
1 18 2
1 19 3
1 20 3
1 21 2
1 22 4
1 23 3
1 24 2
1 25 2
1 26 1
1 27 4
1 28 1
1 29 3
1 30 2
1 31 5
1 32 4
1 33 4
1 34 2
1 35 4
1 36 5
1 37 5
1 38 2
1 39 1
1 40 2
1 41 3
1 42 5
1 43 3
1 44 4
1 45 2
1 46 3
1 47 1
1 48 1
1 49 4
1 50 4
1 51 4
1 52 4
1 53 5
1 54 3
1 55 3
1 56 4
1 57 5
1 58 3
1 59 3
1 60 3
1 61 4
1 62 4
1 63 2
1 64 4
1 65 4
1 66 2
1 67 1
1 68 4
1 69 4
1 70 2
1 71 3
1 72 2
1 73 3
1 74 3
1 75 3
1 76 3
1 77 2
1 78 5
1 79 5
1 80 4
1 81 5
1 82 1
1 83 2
1 84 4
1 85 5
1 86 4
1 87 3
1 88 3
1 89 5
1 90 4
1 91 1
1 92 4
1 93 2
1 94 2
1 95 3
1 96 5
1 97 3
1 98 4
1 99 2
1 100 4
1 101 2
1 102 5
1 103 3
1 104 4
1 105 5
1 106 2
1 107 3
1 108 1
1 109 3
1 110 4
1 111 2
1 112 1
1 113 4
1 114 2
1 115 5
1 116 4
1 117 1
1 118 5
1 119 2
1 120 2
1 121 2
1 122 4
1 123 4
1 124 3
1 125 2
1 126 4
1 127 4
1 128 2
1 129 2
1 130 3
1 131 4
1 132 4
1 133 2
1 134 3
1 135 3
1 136 3
1 137 3
1 138 4
1 139 2
1 140 4
1 141 2
1 142 1
1 143 5
1 144 3
1 145 2
1 146 1
1 147 4
1 148 4
1 149 4
2 3 5
2 4 6
2 5 5
2 6 2
2 7 4
2 8 4
2 9 3
2 10 4
2 11 2
2 12 4
2 13 4
2 14 1
2 15 4
2 16 3
2 17 3
2 18 3
2 19 2
2 20 3
2 21 5
2 22 4
2 23 4
2 24 3
2 25 3
2 26 5
2 27 4
2 28 4
2 29 4
2 30 3
2 31 3
2 32 1
2 33 5
2 34 4
2 35 3
2 36 3
2 37 3
2 38 2
2 39 4
2 40 4
2 41 5
2 42 2
2 43 4
2 44 1
2 45 5
2 46 2
2 47 5
2 48 3
2 49 3
2 50 4
2 51 3
2 52 1
2 53 3
2 54 2
2 55 2
2 56 1
2 57 5
2 58 4
2 59 2
2 60 2
2 61 1
2 62 4
2 63 3
2 64 5
2 65 3
2 66 5
2 67 4
2 68 2
2 69 1
2 70 3
2 71 2
2 72 3
2 73 3
2 74 2
2 75 4
2 76 3
2 77 3
2 78 1
2 79 3
2 80 3
2 81 2
2 82 4
2 83 5
2 84 3
2 85 6
2 86 2
2 87 2
2 88 2
2 89 2
2 90 1
2 91 4
2 92 1
2 93 3
2 94 5
2 95 2
2 96 3
2 97 5
2 98 1
2 99 3
2 100 5
2 101 4
2 102 6
2 103 1
2 104 2
2 105 5
2 106 3
2 107 3
2 108 4
2 109 2
2 110 4
2 111 5
2 112 4
2 113 2
2 114 3
2 115 5
2 116 5
2 117 4
2 118 3
2 119 4
2 120 5
2 121 3
2 122 1
2 123 2
2 124 4
2 125 5
2 126 5
2 127 2
2 128 3
2 129 5
2 130 2
2 131 3
2 132 4
2 133 3
2 134 3
2 135 2
2 136 2
2 137 4
2 138 5
2 139 5
2 140 4
2 141 3
2 142 4
2 143 5
2 144 2
2 145 3
2 146 5
2 147 2
2 148 4
2 149 1
3 4 3
3 5 2
3 6 5
3 7 1
3 8 3
3 9 3
3 10 2
3 11 5
3 12 2
3 13 2
3 14 4
3 15 3
3 16 4
3 17 3
3 18 2
3 19 3
3 20 3
3 21 1
3 22 3
3 23 1
3 24 2
3 25 2
3 26 2
3 27 2
3 28 3
3 29 2
3 30 3
3 31 5
3 32 4
3 33 2
3 34 1
3 35 4
3 36 4
