400 
0 1 2
0 2 3
0 3 4
0 4 3
0 5 3
0 6 4
0 7 4
0 8 3
0 9 3
0 10 3
0 11 3
0 12 5
0 13 5
0 14 3
0 15 4
0 16 4
0 17 4
0 18 2
0 19 1
0 20 2
0 21 5
0 22 4
0 23 4
0 24 3
0 25 2
0 26 4
0 27 3
0 28 4
0 29 2
0 30 3
0 31 2
0 32 2
0 33 5
0 34 3
0 35 3
0 36 2
0 37 4
0 38 4
0 39 2
0 40 4
0 41 5
0 42 3
0 43 4
0 44 3
0 45 4
0 46 3
0 47 3
0 48 2
0 49 3
0 50 4
0 51 4
0 52 2
0 53 1
0 54 5
0 55 4
0 56 3
0 57 1
0 58 4
0 59 5
0 60 4
0 61 4
0 62 3
0 63 2
0 64 4
0 65 3
0 66 3
0 67 6
0 68 3
0 69 5
0 70 4
0 71 3
0 72 2
0 73 4
0 74 3
0 75 2
0 76 3
0 77 3
0 78 3
0 79 2
0 80 1
0 81 2
0 82 2
0 83 5
0 84 2
0 85 3
0 86 3
0 87 4
0 88 1
0 89 1
0 90 2
0 91 4
0 92 1
0 93 3
0 94 4
0 95 4
0 96 4
0 97 4
0 98 5
0 99 2
0 100 2
0 101 4
0 102 4
0 103 3
0 104 1
0 105 4
0 106 4
0 107 3
0 108 3
0 109 4
0 110 1
0 111 4
0 112 4
0 113 5
0 114 2
0 115 3
0 116 5
0 117 4
0 118 2
0 119 3
0 120 3
0 121 6
0 122 5
0 123 2
0 124 4
0 125 1
0 126 3
0 127 2
0 128 2
0 129 5
0 130 2
0 131 4
0 132 2
0 133 1
0 134 1
0 135 5
0 136 2
0 137 4
0 138 3
0 139 1
0 140 4
0 141 3
0 142 4
0 143 4
0 144 3
0 145 3
0 146 2
0 147 4
0 148 2
0 149 1
0 150 4
0 151 2
0 152 1
0 153 2
0 154 1
0 155 5
0 156 3
0 157 4
0 158 3
0 159 3
0 160 3
0 161 4
0 162 3
0 163 3
0 164 3
0 165 2
0 166 5
0 167 3
0 168 5
0 169 1
0 170 2
0 171 2
0 172 1
0 173 4
0 174 2
0 175 4
0 176 5
0 177 4
0 178 2
0 179 1
0 180 3
0 181 2
0 182 2
0 183 2
0 184 1
0 185 3
0 186 1
0 187 2
0 188 3
0 189 1
0 190 3
0 191 4
0 192 4
0 193 3
0 194 4
0 195 2
0 196 4
0 197 1
0 198 5
0 199 4
0 200 3
0 201 4
0 202 5
0 203 2
0 204 4
0 205 1
0 206 4
0 207 5
0 208 3
0 209 4
0 210 4
0 211 4
0 212 4
0 213 3
0 214 2
0 215 4
0 216 2
0 217 3
0 218 4
0 219 3
0 220 1
0 221 3
0 222 3
0 223 4
0 224 4
0 225 1
0 226 3
0 227 4
0 228 4
0 229 2
0 230 1
0 231 3
0 232 2
0 233 3
0 234 2
0 235 4
0 236 4
0 237 2
0 238 1
0 239 4
0 240 2
0 241 2
0 242 3
0 243 1
0 244 3
0 245 4
0 246 3
0 247 1
0 248 2
0 249 4
0 250 4
0 251 2
0 252 2
0 253 3
0 254 2
0 255 3
0 256 2
0 257 2
0 258 3
0 259 3
0 260 4
0 261 4
0 262 2
0 263 4
0 264 1
0 265 2
0 266 5
0 267 4
0 268 1
0 269 3
0 270 1
0 271 4
0 272 3
0 273 3
0 274 2
0 275 5
0 276 4
0 277 3
0 278 4
0 279 4
0 280 2
0 281 1
0 282 1
0 283 1
0 284 4
0 285 3
0 286 3
0 287 1
0 288 2
0 289 4
0 290 4
0 291 3
0 292 4
0 293 1
0 294 2
0 295 3
0 296 4
0 297 3
0 298 5
0 299 4
0 300 3
0 301 3
0 302 4
0 303 3
0 304 4
0 305 3
0 306 4
0 307 6
0 308 5
0 309 4
0 310 2
0 311 2
0 312 3
0 313 3
0 314 4
0 315 4
0 316 3
0 317 2
0 318 4
0 319 3
0 320 3
0 321 3
0 322 4
0 323 4
0 324 3
0 325 4
0 326 2
0 327 4
0 328 5
0 329 5
0 330 2
0 331 4
0 332 3
0 333 4
0 334 2
0 335 3
0 336 3
0 337 4
0 338 2
0 339 4
0 340 2
0 341 4
0 342 4
0 343 1
0 344 1
0 345 3
0 346 2
0 347 3
0 348 4
0 349 1
0 350 6
0 351 3
0 352 3
0 353 3
0 354 3
0 355 4
0 356 2
0 357 2
0 358 4
0 359 2
0 360 4
0 361 3
0 362 2
0 363 3
0 364 4
0 365 3
0 366 2
0 367 1
0 368 5
0 369 3
0 370 5
0 371 1
0 372 4
0 373 1
0 374 4
0 375 4
0 376 4
0 377 4
0 378 1
0 379 4
0 380 3
0 381 5
0 382 3
0 383 3
0 384 2
0 385 2
0 386 3
0 387 4
0 388 5
0 389 3
0 390 4
0 391 3
0 392 3
0 393 3
0 394 3
0 395 5
0 396 2
0 397 3
0 398 3
0 399 4
1 2 3
1 3 4
1 4 2
1 5 3
1 6 2
1 7 3
1 8 2
1 9 3
1 10 2
1 11 2
1 12 4
1 13 3
1 14 2
1 15 2
1 16 4
1 17 3
1 18 2
1 19 2
1 20 1
1 21 3
1 22 2
1 23 3
1 24 2
1 25 3
1 26 3
1 27 3
1 28 3
1 29 2
1 30 2
1 31 1
1 32 2
1 33 3
1 34 2
1 35 2
1 36 2
1 37 3
1 38 3
1 39 2
1 40 3
1 41 3
1 42 2
1 43 2
1 44 3
1 45 2
1 46 3
1 47 2
1 48 1
1 49 3
1 50 3
1 51 3
1 52 1
1 53 1
1 54 4
1 55 4
1 56 2
1 57 2
1 58 2
1 59 4
1 60 3
1 61 2
1 62 3
1 63 1
1 64 4
1 65 4
1 66 2
1 67 4
1 68 2
1 69 4
1 70 3
1 71 2
1 72 3
1 73 2
1 74 3
1 75 1
1 76 2
1 77 2
1 78 3
1 79 2
1 80 2
1 81 1
1 82 1
1 83 3
1 84 1
1 85 2
1 86 2
1 87 3
1 88 2
1 89 2
1 90 2
1 91 3
1 92 3
1 93 3
1 94 3
1 95 3
1 96 3
1 97 3
1 98 4
1 99 2
1 100 1
1 101 3
1 102 2
1 103 2
1 104 2
1 105 2
1 106 2
1 107 2
1 108 2
1 109 3
1 110 2
1 111 3
1 112 3
1 113 4
1 114 1
1 115 3
1 116 3
1 117 3
1 118 2
1 119 3
1 120 3
1 121 4
1 122 4
1 123 2
1 124 3
1 125 2
1 126 2
1 127 1
1 128 2
1 129 3
1 130 1
1 131 3
1 132 1
1 133 2
1 134 2
1 135 4
1 136 2
1 137 3
1 138 2
1 139 2
1 140 3
1 141 3
1 142 3
1 143 2
1 144 3
1 145 3
1 146 2
1 147 3
1 148 1
1 149 1
1 150 3
1 151 2
1 152 2
1 153 1
1 154 1
1 155 4
1 156 2
1 157 2
1 158 3
1 159 1
1 160 2
1 161 4
1 162 3
1 163 2
1 164 2
1 165 1
1 166 4
1 167 2
1 168 3
1 169 2
1 170 3
1 171 1
1 172 2
1 173 3
1 174 3
1 175 3
1 176 3
1 177 3
1 178 2
1 179 1
1 180 2
1 181 2
1 182 1
1 183 2
1 184 2
1 185 1
1 186 2
1 187 1
1 188 2
1 189 1
1 190 2
1 191 3
1 192 3
1 193 2
1 194 3
1 195 1
1 196 3
1 197 1
1 198 4
1 199 3
1 200 1
1 201 3
1 202 4
1 203 2
1 204 2
1 205 2
1 206 3
1 207 4
1 208 2
1 209 3
1 210 2
1 211 3
1 212 3
1 213 2
1 214 1
1 215 3
1 216 1
1 217 2
1 218 3
1 219 2
1 220 2
1 221 2
1 222 2
1 223 3
1 224 3
1 225 1
1 226 2
1 227 2
1 228 3
1 229 1
1 230 2
1 231 2
1 232 2
1 233 3
1 234 1
1 235 4
1 236 3
1 237 2
1 238 2
1 239 2
1 240 2
1 241 1
1 242 2
1 243 1
1 244 2
1 245 3
1 246 3
1 247 2
1 248 1
1 249 2
1 250 3
1 251 3
1 252 1
1 253 2
1 254 1
1 255 4
1 256 1
1 257 3
1 258 1
1 259 1
1 260 3
1 261 3
1 262 2
1 263 3
1 264 1
1 265 2
1 266 4
1 267 2
1 268 2
1 269 2
1 270 2
1 271 3
1 272 2
1 273 2
1 274 2
1 275 4
1 276 3
1 277 3
1 278 3
1 279 3
1 280 1
1 281 2
1 282 2
1 283 2
1 284 2
1 285 2
1 286 1
1 287 2
1 288 3
1 289 4
1 290 3
1 291 3
1 292 3
1 293 2
1 294 2
1 295 2
1 296 3
1 297 3
1 298 3
1 299 3
1 300 2
1 301 3
1 302 3
1 303 2
1 304 3
1 305 2
1 306 3
1 307 4
1 308 4
1 309 3
1 310 3
1 311 1
1 312 3
1 313 2
1 314 3
1 315 3
1 316 3
1 317 2
1 318 3
1 319 2
1 320 1
1 321 2
1 322 3
1 323 4
1 324 2
1 325 3
1 326 1
1 327 3
1 328 3
1 329 3
1 330 1
1 331 3
1 332 3
1 333 3
1 334 1
1 335 2
1 336 3
1 337 3
1 338 1
1 339 3
1 340 2
1 341 3
1 342 3
1 343 2
1 344 2
1 345 2
1 346 1
1 347 2
1 348 2
1 349 2
1 350 5
1 351 3
1 352 2
1 353 2
1 354 1
1 355 3
1 356 1
1 357 1
1 358 4
1 359 1
1 360 2
1 361 2
1 362 1
1 363 2
1 364 3
1 365 2
1 366 1
1 367 2
1 368 3
1 369 3
1 370 4
1 371 1
1 372 3
1 373 2
1 374 2
1 375 3
1 376 3
1 377 3
1 378 2
1 379 3
1 380 2
1 381 4
1 382 2
1 383 2
1 384 2
1 385 2
1 386 3
1 387 3
1 388 3
1 389 2
1 390 3
1 391 1
1 392 2
1 393 1
1 394 2
1 395 4
1 396 1
1 397 3
1 398 2
1 399 2
2 3 2
2 4 4
2 5 1
2 6 5
2 7 5
2 8 2
2 9 1
