350 
0 1 2
0 2 4
0 3 4
0 4 4
0 5 4
0 6 4
0 7 3
0 8 4
0 9 3
0 10 1
0 11 2
0 12 3
0 13 3
0 14 3
0 15 4
0 16 2
0 17 4
0 18 2
0 19 3
0 20 3
0 21 3
0 22 3
0 23 1
0 24 2
0 25 2
0 26 2
0 27 2
0 28 4
0 29 2
0 30 3
0 31 3
0 32 1
0 33 3
0 34 3
0 35 3
0 36 2
0 37 3
0 38 3
0 39 4
0 40 3
0 41 3
0 42 3
0 43 4
0 44 4
0 45 5
0 46 4
0 47 3
0 48 2
0 49 2
0 50 3
0 51 2
0 52 1
0 53 3
0 54 3
0 55 4
0 56 4
0 57 1
0 58 1
0 59 1
0 60 2
0 61 3
0 62 3
0 63 2
0 64 3
0 65 3
0 66 2
0 67 2
0 68 1
0 69 3
0 70 3
0 71 3
0 72 2
0 73 3
0 74 3
0 75 3
0 76 1
0 77 4
0 78 2
0 79 3
0 80 4
0 81 4
0 82 2
0 83 3
0 84 4
0 85 1
0 86 4
0 87 5
0 88 3
0 89 3
0 90 2
0 91 4
0 92 4
0 93 2
0 94 4
0 95 3
0 96 4
0 97 3
0 98 4
0 99 1
0 100 3
0 101 4
0 102 4
0 103 3
0 104 3
0 105 3
0 106 4
0 107 2
0 108 1
0 109 2
0 110 2
0 111 3
0 112 3
0 113 2
0 114 3
0 115 2
0 116 4
0 117 4
0 118 3
0 119 3
0 120 1
0 121 2
0 122 1
0 123 4
0 124 2
0 125 4
0 126 3
0 127 2
0 128 2
0 129 3
0 130 4
0 131 2
0 132 3
0 133 2
0 134 1
0 135 3
0 136 2
0 137 5
0 138 2
0 139 2
0 140 2
0 141 1
0 142 3
0 143 3
0 144 2
0 145 2
0 146 4
0 147 3
0 148 2
0 149 2
0 150 1
0 151 3
0 152 1
0 153 5
0 154 3
0 155 4
0 156 3
0 157 3
0 158 3
0 159 5
0 160 3
0 161 3
0 162 4
0 163 2
0 164 3
0 165 1
0 166 3
0 167 3
0 168 3
0 169 2
0 170 3
0 171 3
0 172 3
0 173 2
0 174 4
0 175 1
0 176 4
0 177 4
0 178 5
0 179 1
0 180 1
0 181 3
0 182 2
0 183 3
0 184 3
0 185 4
0 186 1
0 187 1
0 188 3
0 189 1
0 190 3
0 191 2
0 192 4
0 193 2
0 194 1
0 195 2
0 196 1
0 197 2
0 198 2
0 199 3
0 200 4
0 201 5
0 202 4
0 203 1
0 204 2
0 205 4
0 206 3
0 207 4
0 208 4
0 209 3
0 210 4
0 211 2
0 212 1
0 213 2
0 214 3
0 215 3
0 216 4
0 217 4
0 218 2
0 219 3
0 220 3
0 221 4
0 222 2
0 223 2
0 224 3
0 225 2
0 226 1
0 227 3
0 228 1
0 229 4
0 230 2
0 231 2
0 232 3
0 233 1
0 234 3
0 235 3
0 236 4
0 237 2
0 238 2
0 239 5
0 240 3
0 241 4
0 242 4
0 243 3
0 244 2
0 245 2
0 246 4
0 247 2
0 248 3
0 249 2
0 250 2
0 251 1
0 252 2
0 253 1
0 254 2
0 255 2
0 256 2
0 257 2
0 258 4
0 259 3
0 260 3
0 261 3
0 262 2
0 263 3
0 264 1
0 265 3
0 266 4
0 267 3
0 268 4
0 269 2
0 270 2
0 271 1
0 272 3
0 273 1
0 274 2
0 275 2
0 276 3
0 277 4
0 278 2
0 279 3
0 280 2
0 281 4
0 282 4
0 283 4
0 284 2
0 285 3
0 286 4
0 287 4
0 288 3
0 289 3
0 290 2
0 291 3
0 292 2
0 293 3
0 294 3
0 295 3
0 296 2
0 297 4
0 298 2
0 299 2
0 300 3
0 301 3
0 302 1
0 303 1
0 304 3
0 305 2
0 306 2
0 307 2
0 308 4
0 309 2
0 310 3
0 311 1
0 312 2
0 313 3
0 314 2
0 315 2
0 316 2
0 317 4
0 318 3
0 319 3
0 320 3
0 321 2
0 322 2
0 323 2
0 324 4
0 325 4
0 326 1
0 327 2
0 328 3
0 329 3
0 330 2
0 331 5
0 332 4
0 333 2
0 334 2
0 335 4
0 336 3
0 337 2
0 338 2
0 339 4
0 340 2
0 341 4
0 342 4
0 343 3
0 344 3
0 345 3
0 346 3
0 347 4
0 348 2
0 349 3
1 2 4
1 3 4
1 4 4
1 5 4
1 6 2
1 7 2
1 8 3
1 9 4
1 10 2
1 11 3
1 12 1
1 13 3
1 14 4
1 15 2
1 16 1
1 17 4
1 18 1
1 19 4
1 20 2
1 21 4
1 22 4
1 23 2
1 24 1
1 25 2
1 26 2
1 27 2
1 28 3
1 29 3
1 30 3
1 31 3
1 32 1
1 33 4
1 34 3
1 35 3
1 36 1
1 37 3
1 38 2
1 39 4
1 40 1
1 41 3
1 42 2
1 43 4
1 44 3
1 45 4
1 46 3
1 47 3
1 48 2
1 49 2
1 50 2
1 51 2
1 52 1
1 53 3
1 54 3
1 55 4
1 56 4
1 57 1
1 58 2
1 59 2
1 60 2
1 61 4
1 62 4
1 63 3
1 64 4
1 65 2
1 66 3
1 67 3
1 68 1
1 69 2
1 70 3
1 71 3
1 72 2
1 73 4
1 74 4
1 75 4
1 76 2
1 77 4
1 78 3
1 79 4
1 80 4
1 81 4
1 82 3
1 83 2
1 84 3
1 85 3
1 86 4
1 87 4
1 88 2
1 89 4
1 90 3
1 91 4
1 92 4
1 93 3
1 94 2
1 95 2
1 96 4
1 97 3
1 98 2
1 99 2
1 100 4
1 101 4
1 102 4
1 103 4
1 104 3
1 105 2
1 106 4
1 107 2
1 108 2
1 109 3
1 110 3
1 111 3
1 112 2
1 113 4
1 114 4
1 115 3
1 116 2
1 117 3
1 118 4
1 119 4
1 120 2
1 121 1
1 122 1
1 123 4
1 124 3
1 125 3
1 126 3
1 127 3
1 128 1
1 129 4
1 130 4
1 131 2
1 132 3
1 133 4
1 134 2
1 135 4
1 136 1
1 137 4
1 138 2
1 139 3
1 140 3
1 141 3
1 142 2
1 143 3
1 144 3
1 145 3
1 146 4
1 147 4
1 148 3
1 149 3
1 150 2
1 151 4
1 152 2
1 153 5
1 154 4
1 155 4
1 156 2
1 157 2
1 158 4
1 159 4
1 160 2
1 161 2
1 162 2
1 163 3
1 164 3
1 165 2
1 166 2
1 167 1
1 168 2
