350 
0 1 2
0 2 1
0 3 2
0 4 3
0 5 2
0 6 2
0 7 2
0 8 1
0 9 2
0 10 2
0 11 2
0 12 2
0 13 2
0 14 2
0 15 3
0 16 3
0 17 3
0 18 1
0 19 3
0 20 2
0 21 1
0 22 2
0 23 2
0 24 3
0 25 3
0 26 1
0 27 3
0 28 1
0 29 3
0 30 2
0 31 2
0 32 3
0 33 2
0 34 3
0 35 2
0 36 1
0 37 1
0 38 2
0 39 2
0 40 2
0 41 1
0 42 2
0 43 1
0 44 1
0 45 2
0 46 3
0 47 2
0 48 2
0 49 1
0 50 1
0 51 3
0 52 1
0 53 2
0 54 1
0 55 2
0 56 2
0 57 2
0 58 3
0 59 1
0 60 3
0 61 3
0 62 2
0 63 3
0 64 2
0 65 1
0 66 2
0 67 2
0 68 3
0 69 1
0 70 2
0 71 3
0 72 2
0 73 1
0 74 2
0 75 2
0 76 2
0 77 2
0 78 1
0 79 2
0 80 1
0 81 1
0 82 3
0 83 1
0 84 2
0 85 2
0 86 1
0 87 1
0 88 1
0 89 2
0 90 2
0 91 1
0 92 2
0 93 2
0 94 1
0 95 1
0 96 2
0 97 2
0 98 3
0 99 1
0 100 2
0 101 2
0 102 2
0 103 1
0 104 2
0 105 2
0 106 2
0 107 2
0 108 1
0 109 2
0 110 2
0 111 2
0 112 1
0 113 2
0 114 2
0 115 2
0 116 2
0 117 2
0 118 2
0 119 1
0 120 2
0 121 1
0 122 3
0 123 3
0 124 1
0 125 1
0 126 1
0 127 1
0 128 2
0 129 2
0 130 2
0 131 1
0 132 2
0 133 2
0 134 1
0 135 2
0 136 2
0 137 1
0 138 2
0 139 1
0 140 2
0 141 2
0 142 2
0 143 3
0 144 2
0 145 1
0 146 2
0 147 2
0 148 3
0 149 3
0 150 2
0 151 1
0 152 1
0 153 2
0 154 3
0 155 2
0 156 2
0 157 2
0 158 3
0 159 1
0 160 2
0 161 2
0 162 3
0 163 2
0 164 2
0 165 2
0 166 2
0 167 2
0 168 3
0 169 1
0 170 2
0 171 2
0 172 2
0 173 1
0 174 3
0 175 2
0 176 2
0 177 2
0 178 3
0 179 2
0 180 2
0 181 3
0 182 2
0 183 2
0 184 2
0 185 2
