200 
0 1 2
0 2 1
0 3 3
0 4 2
0 5 2
0 6 2
0 7 3
0 8 3
0 9 2
0 10 3
0 11 2
0 12 3
0 13 2
0 14 2
0 15 3
0 16 3
0 17 3
0 18 2
0 19 2
0 20 3
0 21 3
0 22 2
0 23 4
0 24 2
0 25 1
0 26 3
0 27 3
0 28 1
0 29 1
0 30 1
0 31 3
0 32 3
0 33 4
0 34 1
0 35 4
0 36 3
0 37 3
0 38 3
0 39 2
0 40 1
0 41 3
0 42 1
0 43 3
0 44 3
0 45 3
0 46 3
0 47 2
0 48 2
0 49 2
0 50 1
0 51 2
0 52 3
0 53 1
0 54 2
0 55 3
0 56 1
0 57 2
0 58 3
0 59 3
0 60 2
0 61 3
0 62 2
0 63 2
0 64 2
0 65 1
0 66 1
0 67 3
0 68 3
0 69 1
0 70 3
0 71 1
0 72 1
0 73 2
0 74 3
0 75 2
0 76 2
0 77 2
0 78 2
0 79 2
0 80 2
0 81 3
0 82 2
0 83 1
0 84 1
0 85 3
0 86 3
0 87 2
0 88 2
0 89 2
0 90 3
0 91 3
0 92 1
0 93 3
0 94 2
0 95 2
0 96 2
0 97 3
0 98 1
0 99 2
0 100 2
0 101 3
0 102 1
0 103 2
0 104 1
0 105 2
0 106 2
0 107 2
0 108 2
0 109 3
0 110 2
0 111 2
0 112 3
0 113 3
0 114 2
0 115 3
0 116 2
0 117 2
0 118 2
0 119 4
0 120 2
0 121 3
0 122 3
0 123 2
0 124 2
0 125 4
0 126 3
0 127 3
0 128 2
0 129 2
0 130 3
0 131 2
0 132 1
0 133 2
0 134 2
0 135 3
0 136 3
0 137 1
0 138 3
0 139 2
0 140 3
0 141 2
0 142 3
0 143 2
0 144 3
0 145 3
0 146 1
0 147 3
0 148 3
0 149 3
0 150 1
0 151 3
0 152 2
0 153 3
0 154 2
0 155 3
0 156 2
0 157 3
0 158 2
0 159 3
0 160 1
0 161 2
0 162 1
0 163 1
0 164 3
0 165 3
0 166 1
0 167 2
0 168 3
0 169 2
0 170 1
0 171 3
0 172 3
0 173 3
0 174 3
0 175 2
0 176 2
0 177 3
0 178 2
0 179 2
0 180 3
0 181 2
0 182 3
0 183 2
0 184 2
0 185 2
0 186 3
0 187 3
0 188 3
0 189 4
0 190 3
0 191 3
0 192 3
0 193 2
0 194 4
0 195 3
0 196 3
0 197 1
0 198 3
0 199 1
1 2 3
1 3 4
1 4 2
1 5 4
1 6 2
1 7 5
1 8 4
1 9 4
1 10 4
1 11 3
1 12 5
1 13 2
1 14 1
1 15 5
1 16 5
1 17 4
1 18 1
1 19 3
1 20 4
1 21 4
1 22 3
1 23 5
1 24 4
1 25 3
1 26 4
1 27 4
1 28 3
1 29 2
1 30 2
1 31 4
1 32 5
1 33 4
1 34 2
1 35 6
1 36 1
1 37 5
1 38 4
1 39 4
1 40 2
1 41 5
1 42 3
1 43 4
1 44 5
1 45 4
1 46 5
1 47 4
1 48 3
1 49 2
1 50 3
1 51 3
1 52 5
1 53 2
1 54 3
1 55 4
1 56 3
1 57 3
1 58 3
1 59 4
1 60 4
1 61 5
1 62 3
1 63 2
1 64 4
1 65 1
1 66 3
1 67 4
1 68 5
1 69 3
1 70 3
1 71 2
1 72 3
1 73 1
1 74 4
1 75 2
1 76 3
1 77 2
1 78 3
1 79 4
1 80 2
1 81 4
1 82 4
1 83 3
1 84 3
1 85 3
1 86 4
1 87 3
1 88 2
1 89 3
1 90 4
1 91 5
1 92 2
1 93 4
1 94 3
1 95 1
1 96 2
1 97 1
1 98 2
1 99 4
1 100 3
1 101 4
1 102 2
1 103 3
1 104 2
1 105 2
1 106 2
1 107 2
1 108 4
1 109 5
1 110 3
1 111 1
1 112 4
1 113 4
1 114 4
1 115 4
1 116 2
1 117 2
1 118 3
1 119 6
1 120 4
1 121 5
1 122 4
1 123 3
1 124 4
1 125 5
1 126 4
1 127 5
1 128 2
1 129 1
1 130 5
1 131 4
1 132 2
1 133 3
1 134 4
1 135 5
1 136 4
1 137 3
1 138 4
1 139 1
1 140 4
1 141 1
1 142 4
1 143 3
1 144 1
1 145 1
1 146 3
1 147 4
1 148 4
1 149 5
1 150 2
1 151 5
1 152 4
