100 
0 1 2
0 2 2
0 3 2
0 4 3
0 5 3
0 6 3
0 7 1
0 8 3
0 9 3
0 10 1
0 11 3
0 12 3
0 13 2
0 14 3
0 15 1
0 16 2
0 17 1
0 18 4
0 19 1
0 20 2
0 21 2
0 22 1
0 23 2
0 24 3
0 25 4
0 26 3
0 27 3
0 28 3
0 29 1
0 30 2
0 31 2
0 32 1
0 33 3
0 34 1
0 35 3
0 36 3
0 37 3
0 38 1
0 39 3
0 40 2
0 41 2
0 42 2
0 43 2
0 44 1
0 45 4
0 46 2
0 47 3
0 48 2
0 49 3
0 50 2
0 51 3
0 52 4
0 53 3
0 54 3
0 55 3
0 56 1
0 57 3
0 58 1
0 59 1
0 60 1
0 61 3
0 62 3
0 63 1
0 64 3
0 65 3
0 66 4
0 67 3
0 68 2
0 69 3
0 70 1
0 71 1
0 72 4
0 73 3
0 74 3
0 75 3
0 76 1
0 77 1
0 78 3
0 79 2
0 80 2
0 81 3
0 82 3
0 83 4
0 84 4
0 85 2
0 86 3
0 87 4
0 88 2
0 89 2
0 90 1
0 91 1
0 92 2
0 93 3
0 94 3
0 95 3
0 96 1
0 97 1
0 98 3
0 99 2
1 2 1
1 3 3
1 4 3
1 5 3
1 6 3
1 7 2
1 8 4
1 9 4
1 10 3
1 11 3
1 12 4
1 13 1
1 14 2
1 15 3
1 16 3
1 17 3
1 18 3
1 19 2
1 20 1
1 21 3
1 22 3
1 23 3
1 24 3
1 25 3
1 26 4
1 27 4
1 28 4
1 29 3
1 30 3
1 31 3
1 32 2
1 33 4
1 34 2
1 35 2
1 36 3
1 37 3
1 38 2
1 39 4
1 40 1
1 41 3
1 42 2
1 43 1
1 44 3
1 45 3
1 46 1
1 47 3
1 48 1
1 49 2
1 50 3
1 51 3
1 52 3
1 53 4
1 54 2
1 55 2
1 56 3
1 57 2
1 58 1
1 59 3
1 60 2
1 61 2
1 62 3
1 63 2
1 64 2
1 65 4
1 66 3
1 67 2
1 68 1
1 69 4
1 70 2
1 71 2
1 72 3
1 73 3
1 74 4
1 75 2
1 76 3
1 77 2
1 78 3
1 79 1
1 80 3
1 81 3
1 82 4
1 83 3
1 84 3
1 85 4
1 86 4
1 87 3
1 88 1
1 89 1
1 90 3
1 91 2
1 92 3
1 93 2
1 94 4
1 95 4
1 96 3
1 97 2
1 98 4
1 99 3
2 3 3
2 4 2
2 5 2
2 6 3
2 7 1
2 8 3
2 9 3
2 10 2
2 11 3
2 12 3
2 13 1
2 14 2
2 15 2
2 16 2
2 17 2
2 18 2
2 19 2
2 20 1
2 21 2
2 22 2
2 23 2
2 24 3
2 25 3
2 26 3
2 27 3
2 28 3
2 29 2
2 30 2
2 31 2
2 32 2
2 33 3
2 34 1
2 35 1
2 36 3
2 37 2
2 38 2
2 39 3
2 40 1
2 41 2
2 42 1
2 43 1
2 44 2
2 45 2
2 46 1
2 47 3
2 48 1
2 49 2
2 50 2
2 51 3
2 52 2
2 53 3
2 54 2
2 55 1
2 56 2
2 57 1
2 58 1
2 59 2
2 60 1
2 61 2
2 62 3
2 63 1
2 64 2
2 65 3
2 66 2
2 67 2
2 68 1
2 69 3
2 70 2
2 71 1
2 72 3
2 73 2
2 74 3
2 75 2
2 76 3
2 77 2
2 78 3
2 79 1
2 80 2
2 81 2
2 82 3
2 83 2
2 84 3
2 85 3
2 86 3
2 87 3
2 88 1
2 89 1
2 90 2
2 91 1
2 92 2
2 93 2
2 94 3
2 95 3
2 96 2
2 97 1
2 98 3
2 99 2
3 4 3
3 5 2
3 6 2
3 7 2
3 8 2
3 9 2
3 10 1
3 11 2
3 12 2
3 13 3
3 14 3
3 15 1
3 16 2
3 17 2
3 18 3
3 19 2
3 20 3
3 21 1
3 22 1
3 23 1
3 24 3
3 25 3
3 26 2
3 27 2
3 28 2
3 29 1
3 30 1
3 31 1
3 32 2
3 33 2
3 34 2
3 35 3
3 36 3
3 37 3
3 38 2
3 39 2
3 40 3
3 41 1
3 42 2
3 43 3
3 44 1
3 45 3
3 46 3
3 47 3
3 48 2
3 49 3
3 50 1
3 51 2
3 52 3
3 53 2
3 54 3
3 55 3
3 56 2
3 57 3
3 58 3
3 59 1
3 60 2
3 61 3
3 62 2
3 63 2
3 64 3
3 65 2
3 66 3
3 67 3
3 68 3
3 69 2
3 70 1
3 71 2
3 72 3
3 73 3
3 74 3
3 75 3
3 76 2
3 77 2
3 78 2
3 79 4
3 80 1
3 81 2
3 82 1
3 83 3
3 84 3
3 85 1
3 86 2
3 87 3
3 88 3
3 89 3
3 90 1
3 91 2
3 92 1
3 93 3
3 94 2
3 95 2
3 96 1
3 97 2
3 98 2
3 99 2
4 5 1
4 6 1
4 7 3
4 8 2
4 9 2
4 10 3
4 11 1
4 12 1
4 13 2
4 14 1
4 15 3
4 16 1
4 17 3
4 18 1
4 19 3
4 20 3
4 21 2
4 22 3
4 23 2
4 24 1
4 25 1
4 26 1
4 27 2
4 28 1
4 29 3
4 30 2
4 31 2
4 32 3
4 33 1
4 34 3
4 35 2
4 36 1
4 37 1
4 38 3
4 39 2
4 40 2
4 41 2
4 42 2
4 43 3
4 44 3
4 45 1
4 46 3
4 47 1
4 48 2
4 49 2
4 50 2
4 51 1
4 52 1
4 53 2
4 54 2
4 55 1
4 56 3
4 57 1
4 58 3
4 59 3
4 60 3
4 61 1
4 62 1
4 63 3
4 64 1
4 65 2
4 66 1
4 67 1
4 68 3
4 69 2
4 70 2
4 71 3
4 72 1
4 73 1
4 74 1
4 75 1
4 76 4
4 77 3
4 78 1
4 79 3
4 80 3
4 81 1
4 82 2
4 83 1
4 84 1
4 85 2
4 86 2
4 87 1
4 88 2
4 89 3
4 90 3
4 91 2
4 92 3
4 93 2
4 94 2
4 95 1
4 96 3
4 97 3
4 98 2
4 99 1
5 6 1
5 7 3
5 8 2
5 9 2
5 10 2
5 11 1
5 12 1
5 13 2
5 14 1
5 15 3
5 16 1
5 17 3
5 18 1
5 19 3
5 20 3
5 21 2
5 22 3
5 23 1
5 24 1
5 25 1
5 26 1
5 27 2
5 28 1
5 29 2
5 30 2
5 31 2
5 32 2
5 33 1
5 34 2
5 35 2
5 36 1
5 37 1
5 38 3
5 39 2
5 40 2
5 41 1
5 42 1
5 43 3
5 44 3
5 45 1
5 46 3
5 47 1
5 48 2
5 49 2
5 50 2
5 51 1
5 52 1
5 53 2
5 54 2
5 55 1
5 56 3
5 57 1
5 58 3
5 59 2
5 60 2
5 61 1
5 62 1
5 63 2
5 64 1
5 65 2
5 66 1
5 67 1
5 68 3
5 69 2
5 70 2
5 71 3
5 72 1
5 73 1
5 74 1
5 75 1
5 76 3
5 77 2
5 78 1
5 79 3
5 80 3
5 81 1
5 82 2
5 83 1
5 84 2
5 85 2
5 86 2
5 87 1
5 88 2
5 89 3
5 90 3
5 91 2
5 92 3
5 93 2
5 94 2
5 95 1
5 96 3
5 97 2
5 98 2
5 99 1
6 7 3
6 8 2
6 9 1
6 10 2
6 11 1
6 12 1
6 13 2
6 14 1
6 15 2
6 16 1
6 17 3
6 18 2
6 19 3
6 20 3
6 21 2
6 22 2
6 23 1
6 24 1
6 25 1
6 26 1
6 27 1
6 28 1
6 29 2
6 30 2
6 31 1
6 32 3
6 33 1
6 34 3
6 35 2
6 36 1
6 37 1
6 38 3
6 39 1
6 40 2
6 41 1
6 42 2
6 43 3
6 44 3
6 45 1
6 46 3
6 47 1
6 48 2
6 49 2
6 50 1
6 51 1
6 52 1
6 53 2
6 54 2
6 55 2
6 56 3
6 57 2
6 58 3
6 59 2
6 60 3
6 61 1
6 62 1
6 63 3
6 64 1
6 65 2
6 66 1
6 67 2
6 68 3
6 69 2
6 70 2
6 71 3
6 72 2
6 73 1
6 74 1
6 75 1
6 76 3
6 77 3
6 78 1
6 79 3
6 80 2
6 81 1
6 82 1
6 83 1
6 84 2
6 85 1
6 86 1
6 87 1
6 88 3
6 89 3
6 90 3
6 91 2
6 92 2
6 93 2
6 94 1
6 95 1
6 96 3
6 97 3
6 98 1
6 99 1
7 8 3
7 9 3
7 10 1
7 11 3
7 12 3
7 13 2
7 14 3
7 15 1
7 16 2
7 17 1
7 18 3
7 19 1
7 20 1
7 21 2
7 22 1
7 23 2
7 24 3
7 25 4
7 26 3
7 27 3
7 28 3
7 29 1
7 30 2
7 31 2
7 32 1
7 33 3
7 34 1
7 35 2
7 36 3
7 37 3
7 38 1
7 39 3
7 40 2
7 41 2
7 42 2
7 43 2
7 44 1
7 45 3
7 46 2
7 47 3
7 48 2
7 49 3
7 50 2
7 51 3
7 52 3
7 53 3
7 54 3
7 55 2
7 56 1
7 57 2
7 58 1
7 59 2
7 60 1
7 61 3
7 62 3
7 63 1
7 64 3
7 65 3
7 66 3
7 67 3
7 68 2
7 69 3
7 70 1
7 71 1
7 72 4
7 73 3
7 74 3
7 75 3
7 76 2
7 77 1
7 78 3
7 79 2
7 80 2
7 81 3
7 82 3
7 83 3
7 84 4
7 85 3
7 86 3
7 87 4
7 88 2
7 89 1
7 90 1
7 91 1
7 92 2
7 93 3
7 94 3
7 95 3
7 96 1
7 97 1
7 98 3
7 99 2
8 9 1
8 10 2
8 11 2
8 12 1
8 13 3
8 14 2
8 15 2
8 16 1
8 17 3
8 18 3
8 19 3
8 20 4
8 21 2
8 22 2
8 23 1
8 24 2
8 25 2
8 26 1
8 27 1
8 28 2
8 29 2
8 30 2
8 31 1
8 32 3
8 33 1
8 34 3
8 35 3
8 36 2
8 37 2
8 38 3
8 39 1
8 40 3
8 41 1
8 42 2
8 43 4
8 44 3
8 45 2
8 46 4
8 47 2
8 48 3
8 49 3
8 50 1
8 51 1
8 52 2
8 53 1
8 54 3
8 55 3
8 56 3
8 57 3
8 58 3
8 59 2
8 60 3
8 61 3
8 62 1
8 63 3
8 64 2
8 65 1
8 66 2
8 67 3
8 68 4
8 69 1
8 70 2
8 71 3
8 72 3
8 73 2
8 74 2
8 75 2
8 76 3
8 77 3
8 78 2
8 79 4
8 80 2
8 81 2
8 82 1
8 83 2
8 84 3
8 85 1
8 86 1
8 87 2
8 88 3
8 89 4
8 90 3
8 91 2
8 92 2
8 93 3
8 94 1
8 95 1
8 96 3
8 97 3
8 98 1
8 99 1
9 10 2
9 11 1
9 12 1
9 13 3
9 14 2
9 15 2
9 16 1
9 17 3
9 18 2
9 19 3
9 20 4
9 21 2
9 22 2
9 23 1
9 24 1
9 25 2
9 26 1
9 27 1
9 28 1
9 29 2
9 30 2
9 31 1
9 32 3
9 33 1
9 34 3
9 35 3
9 36 1
9 37 2
9 38 3
9 39 1
9 40 3
9 41 1
9 42 2
9 43 4
9 44 3
9 45 2
9 46 4
9 47 2
9 48 3
9 49 3
9 50 1
9 51 1
9 52 2
9 53 1
9 54 3
9 55 3
9 56 3
9 57 3
9 58 3
9 59 2
9 60 3
9 61 2
9 62 1
9 63 3
9 64 2
9 65 1
9 66 2
9 67 3
9 68 4
9 69 1
9 70 2
9 71 3
9 72 2
9 73 2
9 74 1
9 75 2
9 76 3
9 77 3
9 78 1
9 79 4
9 80 2
9 81 2
9 82 1
9 83 2
9 84 2
9 85 1
9 86 1
9 87 2
9 88 3
9 89 4
9 90 3
9 91 2
9 92 2
9 93 3
9 94 1
9 95 1
9 96 3
9 97 3
9 98 1
9 99 1
10 11 2
10 12 3
10 13 2
10 14 2
10 15 1
10 16 2
10 17 1
10 18 3
10 19 1
10 20 2
10 21 1
10 22 1
10 23 2
10 24 3
10 25 3
10 26 3
10 27 2
10 28 3
10 29 1
10 30 1
10 31 1
10 32 1
10 33 3
10 34 1
10 35 2
10 36 3
10 37 3
10 38 1
10 39 2
10 40 2
10 41 2
10 42 1
10 43 2
10 44 1
10 45 3
10 46 2
10 47 3
10 48 2
10 49 3
10 50 1
10 51 2
10 52 3
10 53 2
10 54 3
10 55 2
10 56 1
10 57 2
10 58 2
10 59 1
10 60 1
10 61 2
10 62 2
10 63 1
10 64 2
10 65 2
10 66 3
10 67 2
10 68 3
10 69 2
10 70 1
10 71 1
10 72 3
10 73 2
10 74 3
10 75 2
10 76 1
10 77 1
10 78 3
10 79 3
10 80 1
10 81 2
10 82 2
10 83 3
10 84 3
10 85 2
10 86 2
10 87 3
10 88 2
10 89 2
10 90 1
10 91 1
10 92 1
10 93 3
10 94 2
10 95 3
10 96 1
10 97 1
10 98 2
10 99 2
11 12 1
11 13 2
11 14 1
11 15 2
11 16 1
11 17 3
11 18 2
11 19 3
11 20 3
11 21 2
11 22 2
11 23 1
11 24 1
11 25 1
11 26 1
11 27 1
11 28 1
11 29 2
11 30 2
11 31 1
11 32 3
11 33 1
11 34 3
11 35 2
11 36 1
11 37 1
11 38 3
11 39 2
11 40 2
11 41 1
11 42 2
11 43 3
11 44 3
11 45 1
11 46 3
11 47 1
11 48 2
11 49 2
11 50 1
11 51 1
11 52 1
11 53 2
11 54 2
11 55 2
11 56 3
11 57 2
11 58 3
11 59 2
11 60 3
11 61 1
11 62 1
11 63 3
11 64 1
11 65 2
11 66 1
11 67 2
11 68 3
11 69 2
11 70 2
11 71 3
11 72 2
11 73 1
11 74 1
11 75 1
11 76 3
11 77 3
11 78 1
11 79 3
11 80 2
11 81 1
11 82 1
11 83 1
11 84 2
11 85 1
11 86 1
11 87 1
11 88 3
11 89 3
11 90 3
11 91 2
11 92 2
11 93 2
11 94 1
11 95 1
11 96 3
11 97 3
11 98 1
11 99 1
12 13 3
12 14 2
12 15 3
12 16 1
12 17 3
12 18 2
12 19 3
12 20 4
12 21 2
12 22 3
12 23 1
12 24 1
12 25 1
12 26 1
12 27 1
12 28 1
12 29 3
12 30 2
12 31 2
12 32 3
12 33 1
12 34 3
12 35 3
12 36 1
12 37 1
12 38 3
12 39 1
12 40 3
12 41 1
12 42 2
12 43 4
12 44 3
12 45 2
12 46 4
12 47 1
12 48 3
12 49 3
12 50 2
12 51 1
12 52 2
12 53 1
12 54 3
12 55 2
12 56 3
12 57 2
12 58 3
12 59 2
12 60 3
12 61 2
12 62 1
12 63 3
12 64 2
12 65 1
12 66 2
12 67 2
12 68 4
12 69 1
12 70 2
12 71 3
12 72 2
12 73 2
12 74 1
12 75 2
12 76 3
12 77 3
12 78 1
12 79 4
12 80 3
12 81 2
12 82 1
12 83 2
12 84 2
12 85 1
12 86 1
12 87 2
12 88 3
12 89 4
12 90 3
12 91 2
12 92 3
12 93 3
12 94 1
12 95 1
12 96 3
12 97 3
12 98 1
12 99 1
13 14 1
13 15 2
13 16 2
13 17 2
13 18 2
13 19 2
13 20 1
13 21 2
13 22 2
13 23 2
13 24 2
13 25 2
13 26 3
13 27 3
13 28 3
13 29 2
13 30 2
13 31 2
13 32 2
13 33 3
13 34 1
13 35 1
13 36 2
13 37 2
13 38 2
13 39 3
13 40 1
13 41 2
13 42 1
13 43 1
13 44 2
13 45 2
13 46 1
13 47 2
13 48 1
13 49 1
13 50 2
13 51 2
13 52 2
13 53 3
13 54 1
13 55 1
13 56 2
13 57 1
13 58 2
13 59 2
13 60 2
13 61 1
13 62 2
13 63 1
13 64 1
13 65 3
13 66 2
13 67 1
13 68 1
13 69 3
13 70 2
13 71 2
13 72 2
13 73 2
13 74 3
13 75 1
13 76 3
13 77 2
13 78 2
13 79 2
13 80 2
13 81 2
13 82 3
13 83 2
13 84 2
13 85 3
13 86 3
13 87 2
13 88 1
13 89 1
13 90 2
13 91 1
13 92 3
13 93 1
13 94 3
13 95 3
13 96 3
13 97 2
13 98 3
13 99 2
14 15 3
14 16 1
14 17 3
14 18 1
14 19 3
14 20 2
14 21 2
14 22 3
14 23 2
14 24 1
14 25 1
14 26 2
14 27 2
14 28 2
14 29 2
14 30 2
14 31 2
14 32 2
14 33 2
14 34 2
14 35 1
14 36 1
14 37 1
14 38 3
14 39 2
14 40 2
14 41 2
14 42 1
14 43 2
14 44 3
14 45 1
14 46 2
14 47 1
14 48 1
14 49 1
14 50 2
14 51 1
14 52 1
14 53 2
14 54 1
14 55 1
14 56 3
14 57 1
14 58 2
14 59 2
14 60 2
14 61 1
14 62 1
14 63 2
14 64 1
14 65 2
14 66 1
14 67 1
14 68 2
14 69 2
14 70 2
14 71 2
14 72 1
14 73 1
14 74 2
14 75 1
14 76 3
14 77 2
14 78 1
14 79 3
14 80 3
14 81 1
14 82 2
14 83 1
14 84 2
14 85 2
14 86 2
14 87 2
14 88 2
14 89 2
14 90 3
14 91 2
14 92 3
14 93 2
14 94 2
14 95 2
14 96 3
14 97 2
14 98 2
14 99 1
15 16 2
15 17 1
15 18 4
15 19 1
15 20 2
15 21 1
15 22 1
15 23 2
15 24 3
15 25 3
15 26 3
15 27 2
15 28 3
15 29 1
15 30 1
15 31 1
