300 
0 1 2
0 2 1
0 3 1
0 4 2
0 5 2
0 6 2
0 7 3
0 8 3
0 9 2
0 10 1
0 11 2
0 12 1
0 13 3
0 14 2
0 15 3
0 16 2
0 17 2
0 18 2
0 19 2
0 20 1
0 21 3
0 22 3
0 23 2
0 24 1
0 25 2
0 26 3
0 27 1
0 28 1
0 29 2
0 30 2
0 31 2
0 32 2
0 33 3
0 34 2
0 35 4
0 36 2
0 37 3
0 38 2
0 39 1
0 40 1
0 41 1
0 42 2
0 43 1
0 44 3
0 45 1
0 46 1
0 47 3
0 48 3
0 49 1
0 50 2
0 51 2
0 52 2
0 53 3
0 54 2
0 55 1
0 56 1
0 57 3
0 58 2
0 59 2
0 60 2
0 61 3
0 62 4
0 63 2
0 64 1
0 65 2
0 66 1
0 67 1
0 68 2
0 69 3
0 70 1
0 71 3
0 72 3
0 73 1
0 74 3
0 75 2
0 76 1
0 77 1
0 78 2
0 79 2
0 80 2
0 81 3
0 82 2
0 83 1
0 84 2
0 85 4
0 86 4
0 87 2
0 88 3
0 89 1
0 90 2
0 91 4
0 92 1
0 93 2
0 94 2
0 95 2
0 96 2
0 97 1
0 98 2
0 99 3
0 100 2
0 101 2
0 102 3
0 103 1
0 104 1
0 105 3
0 106 3
0 107 1
0 108 2
0 109 3
0 110 2
0 111 1
0 112 2
0 113 1
0 114 2
0 115 1
0 116 2
0 117 2
0 118 3
0 119 1
0 120 3
0 121 3
0 122 2
0 123 2
0 124 2
0 125 2
0 126 3
0 127 3
0 128 2
0 129 3
0 130 3
0 131 1
0 132 1
0 133 1
0 134 3
0 135 3
0 136 2
0 137 2
0 138 3
0 139 1
0 140 3
0 141 3
0 142 2
0 143 3
0 144 2
0 145 2
0 146 1
0 147 3
0 148 2
0 149 2
0 150 2
0 151 1
0 152 2
0 153 2
0 154 2
0 155 2
0 156 2
0 157 1
0 158 3
0 159 2
0 160 1
0 161 1
0 162 2
0 163 3
0 164 1
0 165 2
0 166 1
0 167 3
0 168 1
0 169 1
0 170 3
0 171 1
0 172 2
0 173 2
0 174 3
0 175 2
0 176 2
0 177 1
0 178 2
0 179 3
0 180 3
0 181 3
0 182 2
0 183 3
0 184 2
0 185 1
0 186 1
0 187 1
0 188 2
0 189 3
0 190 3
0 191 3
0 192 1
0 193 3
0 194 2
0 195 1
0 196 2
0 197 2
0 198 3
0 199 3
0 200 2
0 201 2
0 202 1
0 203 1
0 204 1
0 205 3
0 206 1
0 207 3
0 208 1
0 209 1
0 210 1
0 211 2
0 212 3
0 213 1
0 214 1
0 215 2
0 216 3
0 217 1
0 218 3
0 219 3
0 220 2
0 221 2
0 222 1
0 223 2
0 224 1
0 225 1
0 226 2
0 227 1
0 228 2
0 229 2
0 230 2
0 231 1
0 232 2
0 233 2
0 234 3
0 235 4
0 236 1
0 237 2
0 238 1
0 239 1
0 240 3
0 241 3
0 242 1
0 243 1
0 244 3
0 245 2
0 246 2
0 247 2
0 248 1
0 249 2
0 250 2
0 251 2
0 252 2
0 253 1
0 254 1
0 255 3
0 256 3
0 257 2
0 258 2
0 259 2
0 260 2
0 261 1
0 262 2
0 263 3
0 264 3
0 265 2
0 266 3
0 267 2
0 268 1
0 269 3
0 270 2
0 271 3
0 272 2
0 273 2
0 274 2
0 275 2
0 276 1
0 277 1
0 278 3
0 279 2
0 280 3
0 281 2
0 282 1
0 283 1
0 284 3
0 285 3
0 286 2
0 287 1
0 288 1
0 289 3
0 290 3
0 291 2
0 292 3
0 293 3
0 294 2
0 295 1
0 296 3
0 297 2
0 298 2
0 299 2
1 2 2
1 3 2
1 4 1
1 5 2
1 6 3
1 7 2
1 8 2
1 9 2
1 10 3
1 11 3
1 12 3
1 13 3
1 14 1
1 15 1
1 16 3
1 17 2
1 18 3
1 19 2
1 20 2
1 21 2
1 22 2
1 23 1
1 24 2
1 25 2
1 26 1
1 27 2
1 28 2
1 29 2
1 30 2
1 31 2
1 32 2
1 33 1
1 34 3
1 35 3
1 36 3
1 37 2
1 38 3
1 39 1
1 40 2
1 41 1
1 42 1
1 43 2
1 44 3
1 45 2
1 46 1
1 47 2
1 48 3
1 49 3
1 50 2
1 51 3
1 52 1
1 53 3
1 54 3
1 55 2
1 56 1
1 57 2
1 58 3
1 59 3
1 60 1
1 61 2
1 62 3
1 63 3
1 64 3
1 65 3
1 66 2
1 67 1
1 68 1
1 69 3
1 70 2
1 71 1
1 72 2
1 73 3
1 74 2
1 75 3
1 76 2
1 77 1
1 78 1
1 79 2
1 80 3
1 81 3
1 82 2
1 83 1
1 84 1
1 85 4
1 86 3
1 87 2
1 88 3
1 89 2
1 90 2
1 91 3
1 92 2
1 93 1
1 94 2
1 95 2
1 96 1
1 97 2
1 98 3
1 99 2
1 100 2
1 101 3
1 102 3
1 103 2
1 104 2
1 105 2
1 106 1
1 107 2
1 108 1
1 109 3
1 110 3
1 111 2
1 112 4
1 113 2
1 114 1
1 115 2
1 116 1
1 117 1
1 118 2
1 119 2
1 120 2
1 121 2
1 122 3
1 123 2
1 124 2
1 125 3
1 126 2
1 127 2
1 128 2
1 129 3
1 130 3
1 131 3
1 132 3
1 133 2
1 134 2
1 135 2
1 136 2
1 137 2
1 138 2
1 139 2
1 140 1
1 141 3
1 142 2
1 143 2
1 144 2
1 145 2
1 146 2
1 147 2
1 148 1
1 149 3
1 150 1
1 151 2
1 152 2
1 153 1
1 154 1
1 155 2
1 156 3
1 157 2
1 158 3
1 159 1
1 160 2
1 161 2
1 162 3
1 163 2
1 164 3
1 165 1
1 166 1
1 167 2
1 168 2
1 169 1
1 170 2
1 171 2
1 172 3
1 173 1
1 174 3
1 175 2
1 176 2
1 177 1
1 178 3
1 179 1
1 180 3
1 181 3
1 182 2
1 183 2
1 184 2
1 185 2
1 186 2
1 187 2
1 188 1
1 189 2
1 190 3
1 191 3
1 192 2
1 193 2
1 194 3
1 195 2
1 196 4
1 197 4
1 198 3
1 199 3
1 200 1
1 201 3
1 202 2
1 203 1
1 204 1
1 205 1
1 206 2
1 207 2
1 208 2
1 209 2
1 210 1
1 211 4
1 212 2
1 213 2
1 214 2
1 215 3
1 216 1
1 217 2
1 218 3
1 219 2
1 220 4
1 221 3
1 222 2
1 223 1
1 224 2
1 225 2
1 226 1
1 227 1
1 228 1
1 229 3
1 230 3
