300 
0 1 2
0 2 3
0 3 2
0 4 1
0 5 4
0 6 5
0 7 5
0 8 5
0 9 2
0 10 4
0 11 2
0 12 2
0 13 3
0 14 4
0 15 1
0 16 2
0 17 4
0 18 3
0 19 5
0 20 4
0 21 2
0 22 3
0 23 3
0 24 4
0 25 3
0 26 2
0 27 1
0 28 3
0 29 2
0 30 1
0 31 5
0 32 3
0 33 5
0 34 2
0 35 3
0 36 4
0 37 3
0 38 1
0 39 2
0 40 2
0 41 5
0 42 4
0 43 2
0 44 3
0 45 4
0 46 3
0 47 2
0 48 5
0 49 4
0 50 4
0 51 2
0 52 1
0 53 1
0 54 4
0 55 2
0 56 3
0 57 2
0 58 4
0 59 2
0 60 4
0 61 3
0 62 4
0 63 1
0 64 3
0 65 4
0 66 2
0 67 2
0 68 3
0 69 2
0 70 2
0 71 4
0 72 5
0 73 1
0 74 2
0 75 2
0 76 3
0 77 3
0 78 4
0 79 4
0 80 4
0 81 4
0 82 3
0 83 3
0 84 4
0 85 2
0 86 1
0 87 5
0 88 2
0 89 1
0 90 1
0 91 3
0 92 2
0 93 4
0 94 3
0 95 3
0 96 3
0 97 2
0 98 3
0 99 4
0 100 1
0 101 3
0 102 2
0 103 4
0 104 4
0 105 2
0 106 5
0 107 2
0 108 3
0 109 1
0 110 3
0 111 4
0 112 4
0 113 4
0 114 4
0 115 2
0 116 5
0 117 2
0 118 4
0 119 4
0 120 3
0 121 2
0 122 3
0 123 1
0 124 3
0 125 1
0 126 2
0 127 3
0 128 5
0 129 1
0 130 4
0 131 3
0 132 4
0 133 3
0 134 2
0 135 3
0 136 3
0 137 1
0 138 4
0 139 5
0 140 2
0 141 1
0 142 1
0 143 1
0 144 5
0 145 4
0 146 2
0 147 4
0 148 2
0 149 2
0 150 3
0 151 3
0 152 3
0 153 2
0 154 4
0 155 4
0 156 4
0 157 1
0 158 3
0 159 1
0 160 1
0 161 2
0 162 4
0 163 3
0 164 3
0 165 4
0 166 3
0 167 2
0 168 2
0 169 2
0 170 3
0 171 4
0 172 3
0 173 1
0 174 1
0 175 1
0 176 3
0 177 4
0 178 4
0 179 4
0 180 1
0 181 4
0 182 4
0 183 4
0 184 3
0 185 3
0 186 3
0 187 2
0 188 5
0 189 1
0 190 1
0 191 3
0 192 4
0 193 4
0 194 2
0 195 2
0 196 3
0 197 3
0 198 3
0 199 2
0 200 2
0 201 3
0 202 1
0 203 2
0 204 3
0 205 4
0 206 2
0 207 2
0 208 2
0 209 3
0 210 2
0 211 4
0 212 4
0 213 1
0 214 3
0 215 1
0 216 3
0 217 5
0 218 1
0 219 3
0 220 3
0 221 2
0 222 2
0 223 1
0 224 5
0 225 2
0 226 1
0 227 2
0 228 4
0 229 3
0 230 1
0 231 4
0 232 3
0 233 4
0 234 1
0 235 2
0 236 4
0 237 1
0 238 4
0 239 4
0 240 5
0 241 5
0 242 4
0 243 4
0 244 3
0 245 2
0 246 2
0 247 1
0 248 4
0 249 5
0 250 2
0 251 4
0 252 2
0 253 1
0 254 1
0 255 1
0 256 4
0 257 2
0 258 4
0 259 4
0 260 3
0 261 2
0 262 2
0 263 2
0 264 2
0 265 4
0 266 1
0 267 4
0 268 2
0 269 4
0 270 3
0 271 4
0 272 4
0 273 4
0 274 3
0 275 3
0 276 1
0 277 4
0 278 2
0 279 3
0 280 4
0 281 4
0 282 3
0 283 4
0 284 4
0 285 4
0 286 1
