250 
0 1 2
0 2 3
0 3 3
0 4 3
0 5 3
0 6 1
0 7 2
0 8 1
0 9 4
0 10 2
0 11 1
0 12 3
0 13 3
0 14 2
0 15 2
0 16 2
0 17 4
0 18 2
0 19 3
0 20 3
0 21 2
0 22 3
0 23 4
0 24 2
0 25 2
0 26 2
0 27 1
0 28 1
0 29 1
0 30 3
0 31 3
0 32 3
0 33 3
0 34 2
0 35 3
0 36 1
0 37 3
0 38 3
0 39 1
0 40 3
0 41 4
0 42 4
0 43 1
0 44 3
0 45 1
0 46 3
0 47 3
0 48 3
0 49 2
0 50 1
0 51 3
0 52 2
0 53 3
0 54 3
0 55 3
0 56 2
0 57 3
0 58 3
0 59 3
0 60 3
0 61 2
0 62 2
0 63 4
0 64 3
0 65 2
0 66 3
0 67 2
0 68 3
0 69 3
0 70 3
0 71 2
0 72 1
0 73 3
0 74 2
0 75 3
0 76 2
0 77 3
0 78 3
0 79 2
0 80 2
0 81 3
0 82 1
0 83 3
0 84 2
0 85 1
0 86 3
0 87 2
0 88 3
0 89 4
0 90 3
0 91 1
0 92 2
0 93 3
0 94 3
0 95 2
0 96 3
0 97 3
0 98 3
0 99 2
0 100 2
0 101 2
0 102 3
0 103 3
0 104 3
0 105 2
0 106 3
0 107 3
0 108 1
0 109 2
0 110 3
0 111 3
0 112 4
0 113 3
0 114 2
0 115 3
0 116 4
0 117 3
0 118 1
0 119 3
0 120 2
0 121 3
0 122 3
0 123 2
0 124 1
0 125 1
0 126 2
0 127 2
0 128 1
0 129 3
0 130 3
0 131 2
0 132 2
0 133 4
0 134 2
0 135 3
0 136 3
0 137 3
0 138 2
0 139 3
0 140 2
0 141 2
0 142 3
0 143 3
0 144 3
0 145 1
0 146 3
0 147 2
0 148 2
0 149 2
0 150 3
0 151 4
0 152 3
0 153 3
0 154 3
0 155 3
0 156 1
0 157 3
0 158 2
0 159 1
0 160 1
0 161 2
0 162 3
0 163 3
0 164 1
0 165 3
0 166 4
0 167 2
0 168 3
0 169 3
0 170 2
0 171 2
0 172 3
0 173 1
0 174 4
0 175 1
0 176 3
0 177 2
0 178 4
0 179 1
0 180 2
0 181 1
0 182 2
0 183 3
0 184 1
0 185 2
0 186 3
0 187 4
0 188 3
0 189 3
0 190 2
0 191 2
0 192 1
0 193 4
0 194 1
0 195 3
0 196 3
0 197 2
0 198 2
0 199 2
0 200 3
0 201 1
0 202 1
0 203 3
0 204 3
0 205 1
0 206 3
0 207 2
0 208 3
0 209 1
0 210 1
0 211 3
0 212 2
0 213 3
0 214 2
0 215 3
0 216 4
0 217 2
0 218 1
0 219 2
0 220 3
0 221 3
0 222 3
0 223 3
0 224 1
0 225 2
0 226 1
0 227 2
0 228 2
0 229 1
0 230 2
0 231 2
0 232 1
0 233 2
0 234 3
0 235 1
0 236 3
0 237 4
0 238 3
0 239 1
0 240 3
0 241 1
0 242 3
0 243 3
0 244 1
0 245 2
0 246 3
0 247 2
0 248 2
0 249 2
1 2 2
1 3 1
1 4 1
1 5 2
1 6 2
1 7 2
1 8 1
1 9 3
1 10 1
1 11 1
1 12 1
1 13 1
1 14 2
1 15 1
1 16 1
1 17 3
1 18 1
1 19 2
1 20 2
1 21 1
1 22 2
1 23 3
1 24 1
1 25 2
1 26 2
1 27 2
1 28 1
1 29 1
1 30 3
1 31 3
1 32 3
1 33 2
1 34 1
1 35 2
1 36 2
1 37 2
1 38 2
1 39 2
1 40 2
1 41 3
1 42 3
1 43 2
1 44 3
1 45 2
1 46 2
1 47 3
1 48 2
1 49 3
1 50 1
1 51 3
1 52 2
1 53 2
1 54 2
1 55 2
1 56 1
1 57 2
1 58 2
1 59 2
1 60 3
1 61 1
1 62 2
1 63 3
1 64 2
1 65 1
1 66 2
1 67 2
1 68 2
1 69 2
1 70 3
1 71 1
1 72 1
1 73 2
1 74 1
1 75 2
1 76 2
1 77 1
1 78 1
1 79 1
1 80 2
1 81 3
1 82 1
1 83 1
1 84 3
1 85 2
1 86 2
1 87 3
1 88 2
1 89 3
1 90 2
1 91 2
1 92 2
1 93 2
1 94 3
1 95 2
1 96 2
1 97 1
1 98 3
1 99 2
1 100 1
1 101 1
1 102 3
1 103 2
1 104 2
1 105 2
1 106 3
1 107 2
1 108 2
1 109 3
1 110 2
1 111 1
1 112 3
1 113 2
1 114 1
1 115 2
1 116 3
1 117 3
1 118 2
1 119 3
1 120 3
1 121 2
1 122 2
1 123 3
1 124 1
1 125 2
1 126 2
1 127 1
1 128 1
1 129 2
1 130 3
1 131 1
1 132 2
1 133 3
1 134 3
1 135 2
1 136 1
1 137 3
1 138 2
1 139 2
1 140 2
1 141 1
1 142 2
1 143 3
1 144 2
1 145 2
1 146 3
1 147 2
1 148 1
1 149 1
1 150 2
1 151 3
1 152 3
1 153 2
1 154 1
1 155 3
1 156 1
1 157 2
1 158 2
1 159 1
1 160 2
1 161 1
1 162 2
1 163 3
1 164 2
1 165 2
1 166 3
1 167 1
1 168 3
1 169 2
1 170 1
1 171 2
1 172 1
1 173 1
1 174 3
1 175 1
1 176 2
1 177 1
1 178 3
1 179 2
1 180 1
1 181 2
1 182 3
1 183 2
1 184 1
1 185 2
1 186 2
1 187 3
1 188 2
1 189 2
1 190 1
1 191 1
1 192 2
1 193 3
1 194 1
1 195 1
1 196 2
1 197 1
1 198 2
1 199 1
1 200 2
1 201 1
1 202 2
1 203 2
1 204 2
1 205 2
1 206 2
1 207 1
1 208 3
1 209 2
1 210 2
1 211 2
1 212 2
1 213 2
1 214 1
1 215 3
1 216 3
1 217 1
1 218 1
1 219 1
1 220 2
1 221 2
1 222 2
1 223 3
1 224 1
1 225 2
1 226 1
1 227 1
1 228 2
1 229 2
