350 
0 1 2
0 2 2
0 3 2
0 4 1
0 5 1
0 6 1
0 7 2
0 8 1
0 9 2
0 10 2
0 11 2
0 12 1
0 13 1
0 14 2
0 15 4
0 16 2
0 17 5
0 18 3
0 19 4
0 20 4
0 21 2
0 22 2
0 23 3
0 24 2
0 25 1
0 26 2
0 27 3
0 28 2
0 29 1
0 30 1
0 31 3
0 32 3
0 33 3
0 34 1
0 35 1
0 36 3
0 37 3
0 38 2
0 39 3
0 40 3
0 41 2
0 42 3
0 43 3
0 44 2
0 45 3
0 46 3
0 47 3
0 48 3
0 49 4
0 50 1
0 51 2
0 52 3
0 53 2
0 54 3
0 55 3
0 56 4
0 57 2
0 58 1
0 59 4
0 60 3
0 61 3
0 62 4
0 63 4
0 64 1
0 65 2
0 66 2
0 67 4
0 68 2
0 69 1
0 70 3
0 71 4
0 72 4
0 73 5
0 74 3
0 75 3
0 76 3
0 77 3
0 78 2
0 79 4
0 80 2
0 81 3
0 82 4
0 83 3
0 84 3
0 85 3
0 86 1
0 87 3
0 88 2
0 89 1
0 90 1
0 91 4
0 92 2
0 93 1
0 94 2
0 95 4
0 96 2
0 97 3
0 98 2
0 99 2
0 100 3
0 101 2
0 102 1
0 103 3
0 104 2
0 105 2
0 106 1
0 107 4
0 108 3
0 109 2
0 110 4
0 111 3
0 112 4
0 113 3
0 114 3
0 115 3
0 116 3
0 117 4
0 118 2
0 119 2
0 120 2
0 121 1
0 122 3
0 123 2
0 124 2
0 125 4
0 126 2
0 127 3
0 128 2
0 129 3
0 130 4
0 131 3
0 132 1
0 133 3
0 134 3
0 135 3
0 136 1
0 137 2
0 138 1
0 139 2
0 140 2
0 141 3
0 142 5
0 143 1
0 144 1
0 145 3
0 146 3
0 147 2
0 148 3
0 149 4
0 150 1
0 151 3
0 152 3
0 153 3
0 154 2
0 155 4
0 156 3
0 157 4
0 158 3
0 159 2
0 160 4
0 161 4
0 162 3
0 163 3
0 164 2
0 165 4
0 166 4
0 167 2
0 168 3
0 169 1
0 170 3
0 171 2
0 172 2
0 173 2
0 174 1
0 175 4
0 176 3
0 177 2
0 178 4
0 179 3
0 180 3
0 181 2
0 182 4
0 183 4
0 184 5
0 185 2
0 186 4
0 187 4
0 188 4
0 189 2
0 190 3
0 191 2
0 192 4
0 193 3
0 194 1
0 195 3
0 196 3
0 197 5
0 198 3
0 199 2
0 200 2
0 201 3
0 202 2
0 203 4
0 204 2
0 205 2
0 206 1
0 207 3
0 208 2
0 209 3
0 210 3
0 211 2
0 212 2
0 213 2
0 214 2
0 215 2
0 216 4
0 217 2
0 218 2
0 219 2
0 220 3
0 221 2
0 222 3
0 223 2
0 224 1
0 225 4
0 226 3
0 227 1
0 228 3
0 229 3
0 230 2
0 231 1
0 232 3
0 233 2
0 234 2
0 235 3
0 236 2
0 237 4
0 238 3
0 239 1
0 240 3
0 241 3
0 242 3
0 243 3
0 244 2
0 245 2
0 246 2
0 247 4
0 248 2
0 249 1
0 250 2
0 251 3
0 252 1
0 253 1
0 254 3
0 255 2
0 256 2
0 257 4
0 258 4
0 259 2
0 260 3
0 261 3
0 262 4
0 263 2
0 264 2
0 265 2
0 266 2
0 267 1
0 268 2
0 269 2
0 270 2
0 271 4
0 272 4
0 273 2
0 274 3
0 275 3
0 276 3
0 277 3
0 278 2
0 279 3
0 280 3
0 281 4
0 282 1
0 283 4
0 284 2
0 285 2
0 286 3
0 287 3
0 288 3
0 289 2
0 290 3
0 291 4
0 292 3
0 293 3
0 294 3
0 295 2
0 296 1
0 297 1
0 298 1
0 299 3
0 300 2
0 301 2
0 302 3
0 303 1
0 304 4
0 305 4
0 306 2
0 307 3
0 308 2
0 309 2
0 310 3
0 311 3
0 312 4
0 313 4
0 314 3
0 315 2
0 316 1
0 317 5
0 318 4
0 319 2
0 320 2
0 321 2
0 322 2
0 323 4
0 324 4
0 325 3
0 326 4
0 327 2
0 328 2
0 329 3
0 330 2
0 331 2
0 332 3
0 333 3
0 334 4
0 335 1
0 336 3
0 337 3
0 338 2
0 339 3
0 340 3
0 341 2
0 342 2
0 343 1
0 344 3
0 345 1
0 346 2
0 347 2
0 348 4
0 349 3
1 2 1
1 3 1
1 4 2
1 5 2
1 6 2
1 7 3
1 8 2
1 9 4
1 10 2
1 11 4
1 12 3
1 13 3
1 14 4
1 15 2
1 16 1
1 17 5
1 18 4
1 19 4
1 20 4
1 21 3
1 22 2
1 23 1
1 24 2
1 25 2
1 26 4
1 27 3
1 28 2
1 29 3
1 30 3
1 31 1
1 32 3
1 33 2
1 34 3
1 35 2
1 36 2
1 37 3
1 38 3
1 39 4
1 40 2
1 41 4
1 42 1
1 43 4
1 44 2
1 45 1
1 46 4
1 47 1
1 48 4
1 49 4
1 50 2
1 51 1
1 52 3
1 53 4
1 54 2
1 55 3
1 56 3
1 57 3
1 58 3
1 59 3
1 60 1
1 61 1
1 62 4
1 63 4
1 64 1
1 65 4
1 66 4
1 67 2
1 68 1
1 69 3
1 70 1
1 71 3
1 72 4
1 73 5
1 74 1
1 75 3
1 76 3
1 77 4
1 78 4
1 79 4
1 80 2
1 81 4
1 82 2
1 83 3
1 84 3
1 85 1
1 86 3
1 87 3
1 88 1
1 89 2
1 90 2
1 91 4
1 92 4
1 93 2
1 94 2
1 95 4
1 96 2
1 97 2
1 98 1
1 99 2
1 100 4
1 101 2
1 102 2
1 103 2
1 104 2
1 105 1
1 106 3
1 107 4
1 108 4
1 109 2
1 110 4
1 111 4
1 112 4
1 113 1
1 114 1
1 115 4
1 116 1
1 117 2
1 118 4
1 119 3
1 120 1
1 121 2
1 122 5
1 123 2
1 124 3
1 125 4
1 126 4
1 127 3
1 128 3
1 129 5
1 130 3
1 131 3
1 132 3
1 133 5
1 134 3
1 135 2
1 136 3
1 137 1
1 138 3
1 139 3
1 140 3
1 141 3
1 142 3
1 143 2
1 144 2
1 145 2
1 146 5
1 147 2
1 148 2
1 149 2
1 150 3
1 151 3
1 152 2
1 153 4
1 154 1
1 155 4
1 156 1
1 157 3
1 158 2
1 159 4
1 160 4
1 161 3
1 162 2
1 163 3
1 164 2
1 165 4
1 166 2
1 167 3
1 168 4
1 169 2
1 170 2
1 171 4
1 172 3
1 173 1
1 174 1
1 175 2
1 176 1
1 177 4
1 178 4
1 179 3
1 180 5
1 181 4
1 182 3
1 183 2
1 184 3
1 185 3
1 186 2
1 187 3
1 188 3
1 189 1
1 190 2
1 191 1
1 192 3
1 193 1
1 194 2
1 195 1
1 196 4
1 197 5
1 198 2
1 199 4
1 200 2
1 201 1
1 202 1
1 203 4
1 204 4
1 205 4
1 206 2
1 207 2
1 208 2
1 209 1
1 210 3
1 211 4
1 212 3
1 213 4
1 214 1
1 215 1
1 216 3
1 217 3
1 218 3
1 219 1
1 220 4
1 221 1
1 222 2
1 223 2
1 224 3
1 225 4
1 226 3
1 227 3
1 228 4
1 229 4
1 230 2
1 231 3
1 232 3
1 233 1
1 234 2
1 235 2
1 236 4
1 237 4
1 238 5
1 239 2
1 240 3
1 241 5
1 242 3
1 243 2
1 244 3
1 245 3
1 246 1
1 247 3
1 248 3
1 249 2
1 250 4
1 251 2
1 252 1
1 253 1
1 254 2
1 255 4
1 256 1
1 257 3
1 258 4
1 259 2
1 260 2
1 261 3
1 262 2
1 263 1
1 264 4
1 265 4
1 266 4
1 267 3
1 268 4
1 269 1
1 270 4
1 271 2
1 272 3
1 273 2
1 274 2
1 275 1
1 276 5
1 277 2
1 278 4
1 279 4
1 280 2
1 281 2
1 282 3
1 283 2
1 284 1
1 285 4
1 286 3
1 287 2
1 288 3
1 289 4
1 290 2
1 291 3
1 292 3
1 293 4
1 294 3
1 295 3
1 296 2
1 297 2
1 298 3
1 299 3
1 300 2
1 301 1
1 302 2
1 303 3
1 304 3
1 305 2
1 306 4
1 307 5
1 308 4
1 309 3
1 310 3
1 311 3
1 312 3
1 313 3
1 314 4
1 315 4
1 316 2
1 317 5
1 318 2
1 319 3
1 320 3
1 321 4
1 322 1
1 323 2
1 324 4
1 325 5
1 326 3
1 327 3
1 328 2
1 329 4
1 330 4
1 331 1
1 332 2
1 333 2
1 334 3
1 335 2
1 336 2
1 337 2
1 338 1
1 339 2
1 340 2
1 341 3
1 342 1
1 343 1
1 344 3
1 345 3
1 346 1
1 347 3
1 348 3
1 349 2
2 3 1
2 4 2
2 5 2
2 6 2
2 7 3
2 8 2
2 9 4
2 10 1
2 11 4
2 12 3
2 13 2
2 14 4
2 15 2
2 16 1
2 17 4
2 18 3
2 19 3
2 20 3
2 21 4
2 22 1
2 23 2
2 24 1
2 25 2
2 26 4
2 27 2
2 28 3
2 29 2
2 30 3
2 31 1
2 32 2
2 33 2
2 34 2
2 35 1
2 36 2
2 37 2
2 38 3
2 39 4
2 40 3
2 41 3
2 42 2
2 43 3
2 44 1
2 45 2
2 46 4
2 47 1
2 48 3
2 49 3
2 50 2
2 51 2
2 52 2
2 53 4
2 54 1
2 55 3
2 56 2
2 57 3
2 58 2
2 59 3
2 60 2
2 61 1
2 62 3
2 63 3
2 64 2
2 65 3
2 66 4
2 67 3
2 68 1
2 69 3
2 70 1
2 71 3
2 72 3
2 73 4
2 74 1
2 75 2
2 76 4
2 77 3
2 78 4
2 79 3
2 80 2
2 81 3
2 82 2
2 83 2
2 84 2
2 85 2
2 86 3
2 87 2
2 88 1
2 89 2
2 90 2
2 91 3
2 92 4
2 93 2
2 94 3
2 95 3
2 96 3
2 97 2
2 98 2
2 99 1
2 100 3
2 101 1
2 102 2
2 103 3
2 104 3
2 105 1
2 106 3
2 107 3
2 108 4
2 109 1
2 110 3
2 111 3
2 112 4
2 113 1
2 114 1
2 115 4
2 116 2
2 117 2
2 118 3
2 119 2
2 120 1
2 121 2
2 122 4
2 123 2
2 124 3
2 125 3
2 126 4
2 127 2
2 128 3
2 129 4
2 130 3
2 131 2
2 132 3
2 133 5
2 134 2
2 135 2
2 136 3
2 137 1
2 138 3
2 139 4
2 140 3
2 141 2
2 142 3
2 143 2
2 144 2
2 145 2
2 146 5
2 147 1
2 148 2
2 149 2
2 150 3
2 151 2
2 152 2
2 153 4
2 154 1
2 155 3
2 156 1
2 157 3
2 158 1
2 159 4
2 160 3
2 161 2
2 162 2
2 163 2
2 164 1
2 165 3
2 166 2
2 167 4
2 168 3
2 169 3
2 170 2
2 171 3
2 172 3
2 173 2
2 174 1
2 175 3
2 176 2
2 177 4
2 178 3
2 179 3
2 180 4
2 181 3
2 182 3
2 183 3
2 184 3
2 185 2
2 186 2
2 187 3
2 188 2
2 189 2
2 190 3
2 191 1
2 192 3
2 193 1
2 194 2
2 195 2
2 196 3
2 197 4
2 198 2
2 199 4
2 200 3
2 201 2
2 202 1
2 203 3
2 204 3
2 205 4
2 206 2
2 207 2
2 208 2
2 209 1
2 210 2
2 211 3
2 212 3
2 213 3
2 214 2
2 215 1
2 216 2
2 217 3
2 218 2
2 219 2
2 220 4
2 221 2
2 222 2
2 223 2
2 224 3
2 225 3
2 226 2
2 227 2
2 228 4
2 229 3
2 230 3
2 231 3
2 232 4
2 233 2
2 234 2
2 235 2
2 236 3
2 237 3
2 238 4
2 239 2
2 240 4
2 241 4
2 242 2
2 243 2
2 244 3
2 245 2
2 246 1
2 247 3
2 248 2
2 249 1
2 250 3
2 251 3
2 252 1
2 253 1
2 254 2
2 255 4
2 256 1
2 257 3
2 258 3
2 259 2
2 260 2
2 261 2
2 262 2
2 263 1
2 264 3
2 265 4
2 266 4
2 267 3
2 268 4
2 269 1
2 270 3
2 271 2
2 272 2
2 273 1
2 274 3
2 275 2
2 276 4
2 277 2
2 278 4
2 279 4
2 280 2
2 281 2
2 282 2
2 283 3
2 284 1
2 285 4
2 286 3
2 287 2
2 288 4
2 289 4
2 290 1
2 291 2
2 292 2
2 293 4
2 294 4
2 295 2
2 296 2
2 297 2
2 298 3
2 299 3
2 300 2
2 301 1
2 302 1
2 303 3
2 304 3
2 305 2
2 306 4
2 307 5
2 308 4
2 309 3
2 310 2
2 311 4
2 312 3
2 313 2
2 314 4
2 315 4
2 316 2
2 317 4
2 318 2
2 319 3
2 320 4
2 321 4
2 322 1
2 323 2
2 324 3
2 325 4
2 326 3
2 327 3
2 328 2
2 329 4
2 330 4
2 331 1
2 332 1
2 333 2
2 334 3
2 335 2
2 336 2
2 337 2
2 338 1
2 339 2
2 340 2
2 341 2
2 342 1
2 343 2
2 344 4
2 345 3
2 346 1
2 347 2
2 348 2
2 349 1
3 4 1
3 5 2
3 6 1
3 7 2
3 8 2
3 9 3
3 10 2
3 11 4
3 12 2
3 13 2
3 14 3
3 15 3
3 16 1
3 17 5
3 18 4
3 19 4
3 20 4
3 21 3
3 22 2
3 23 2
3 24 2
3 25 1
3 26 3
3 27 3
3 28 2
3 29 2
3 30 3
3 31 2
3 32 3
3 33 1
3 34 2
3 35 1
3 36 2
3 37 3
3 38 3
3 39 4
3 40 2
3 41 3
3 42 2
3 43 4
3 44 2
3 45 2
3 46 3
3 47 2
3 48 4
3 49 4
3 50 1
3 51 1
3 52 3
3 53 3
3 54 2
3 55 2
3 56 3
3 57 2
3 58 2
3 59 3
3 60 2
3 61 1
3 62 4
3 63 4
3 64 1
3 65 3
3 66 3
3 67 3
3 68 2
3 69 2
3 70 2
3 71 3
3 72 4
3 73 5
3 74 2
3 75 3
3 76 3
3 77 4
3 78 4
3 79 4
3 80 1
3 81 4
3 82 2
3 83 3
3 84 3
3 85 2
3 86 2
3 87 3
3 88 1
3 89 2
3 90 1
3 91 4
3 92 3
3 93 2
3 94 2
3 95 4
3 96 2
3 97 2
3 98 1
3 99 2
3 100 4
3 101 2
3 102 1
3 103 2
3 104 2
3 105 1
3 106 2
3 107 4
3 108 4
3 109 2
3 110 4
3 111 4
3 112 4
3 113 2
3 114 2
3 115 3
3 116 2
3 117 2
3 118 3
3 119 3
3 120 1
3 121 1
3 122 4
3 123 2
3 124 3
3 125 4
3 126 4
3 127 3
3 128 3
3 129 4
3 130 3
3 131 3
3 132 2
3 133 5
3 134 3
3 135 2
3 136 2
3 137 1
3 138 3
3 139 3
3 140 2
3 141 3
3 142 3
3 143 2
3 144 1
3 145 2
3 146 4
3 147 2
3 148 2
3 149 3
3 150 2
3 151 3
3 152 3
3 153 4
3 154 1
3 155 4
3 156 2
3 157 3
3 158 2
3 159 4
3 160 4
3 161 3
3 162 3
3 163 3
3 164 2
3 165 4
3 166 3
3 167 3
3 168 4
3 169 2
3 170 3
3 171 3
3 172 2
3 173 1
3 174 1
3 175 3
3 176 2
3 177 3
3 178 4
3 179 3
3 180 4
3 181 3
3 182 4
3 183 3
3 184 3
3 185 3
3 186 3
3 187 3
3 188 3
3 189 1
3 190 2
3 191 1
3 192 3
3 193 2
3 194 2
3 195 1
3 196 4
3 197 5
3 198 2
3 199 3
3 200 2
3 201 2
3 202 1
3 203 4
3 204 3
3 205 3
3 206 2
3 207 3
3 208 1
3 209 2
3 210 3
3 211 3
3 212 2
3 213 3
3 214 1
3 215 1
3 216 3
3 217 3
3 218 3
3 219 1
3 220 3
3 221 1
3 222 2
3 223 1
3 224 2
3 225 4
3 226 3
3 227 2
3 228 4
3 229 4
3 230 2
3 231 2
3 232 3
3 233 1
3 234 2
3 235 2
3 236 3
3 237 4
3 238 4
3 239 2
3 240 3
3 241 4
3 242 3
3 243 1
3 244 2
3 245 3
3 246 2
3 247 3
3 248 3
3 249 1
3 250 3
3 251 2
3 252 1
3 253 1
3 254 2
3 255 3
3 256 1
3 257 3
3 258 4
3 259 2
3 260 3
3 261 3
3 262 2
3 263 1
3 264 3
3 265 4
3 266 4
3 267 3
3 268 4
3 269 1
3 270 3
3 271 2
3 272 3
3 273 2
3 274 2
3 275 2
3 276 4
3 277 3
3 278 3
3 279 4
3 280 3
3 281 3
3 282 2
3 283 3
3 284 1
3 285 3
3 286 2
3 287 3
3 288 3
3 289 4
3 290 2
3 291 3
3 292 3
3 293 3
3 294 3
3 295 3
3 296 2
3 297 1
3 298 2
3 299 2
3 300 2
3 301 1
3 302 2
3 303 2
3 304 3
3 305 3
3 306 3
3 307 5
3 308 3
3 309 3
3 310 3
3 311 3
3 312 4
3 313 3
3 314 3
3 315 4
3 316 1
3 317 5
3 318 3
3 319 2
3 320 3
3 321 3
3 322 1
3 323 2
3 324 4
3 325 4
3 326 4
3 327 2
3 328 2
3 329 4
3 330 3
3 331 1
3 332 2
3 333 2
3 334 3
3 335 2
3 336 3
3 337 2
3 338 1
3 339 2
3 340 3
3 341 3
3 342 1
3 343 1
3 344 3
3 345 3
3 346 2
3 347 2
3 348 3
3 349 2
4 5 1
4 6 1
4 7 2
4 8 1
4 9 2
4 10 3
