150 
0 1 2
0 2 4
0 3 5
0 4 3
0 5 5
0 6 2
0 7 5
0 8 4
0 9 5
0 10 5
0 11 4
0 12 4
0 13 1
0 14 5
0 15 3
0 16 5
0 17 4
0 18 4
0 19 2
0 20 3
0 21 3
0 22 2
0 23 1
0 24 5
0 25 6
0 26 4
0 27 5
0 28 2
0 29 6
0 30 2
0 31 3
0 32 4
0 33 3
0 34 4
0 35 5
0 36 2
0 37 4
0 38 4
0 39 5
0 40 4
0 41 2
0 42 4
0 43 2
0 44 2
0 45 4
0 46 4
0 47 4
0 48 4
0 49 2
0 50 5
0 51 4
0 52 5
0 53 2
0 54 4
0 55 5
0 56 6
0 57 3
0 58 5
0 59 4
0 60 3
0 61 6
0 62 1
0 63 5
0 64 5
0 65 2
0 66 4
0 67 5
0 68 5
0 69 4
0 70 3
0 71 5
0 72 3
0 73 5
0 74 2
0 75 2
0 76 2
0 77 5
0 78 4
0 79 2
0 80 5
0 81 5
0 82 5
0 83 2
0 84 3
0 85 3
0 86 5
0 87 4
0 88 2
0 89 6
0 90 4
0 91 5
0 92 5
0 93 2
0 94 2
0 95 4
0 96 3
0 97 3
0 98 4
0 99 4
0 100 3
0 101 5
0 102 3
0 103 2
0 104 5
0 105 3
0 106 3
0 107 2
0 108 2
0 109 5
0 110 5
0 111 2
0 112 4
0 113 1
0 114 4
0 115 3
0 116 3
0 117 5
0 118 3
0 119 4
0 120 3
0 121 5
0 122 4
0 123 3
0 124 4
0 125 3
0 126 3
0 127 5
0 128 2
0 129 2
0 130 4
0 131 1
0 132 4
0 133 5
0 134 4
0 135 2
0 136 3
0 137 6
0 138 2
0 139 3
0 140 3
0 141 1
0 142 6
0 143 4
0 144 4
0 145 4
0 146 5
0 147 2
0 148 4
0 149 5
1 2 3
1 3 4
1 4 4
1 5 3
1 6 1
1 7 5
1 8 5
1 9 5
1 10 4
1 11 5
1 12 4
1 13 2
1 14 4
1 15 3
1 16 3
1 17 5
1 18 5
1 19 1
1 20 3
1 21 3
1 22 1
1 23 1
1 24 4
1 25 5
1 26 4
1 27 5
1 28 3
1 29 5
1 30 3
1 31 4
1 32 2
1 33 1
1 34 4
1 35 4
1 36 1
1 37 5
1 38 2
1 39 3
1 40 4
1 41 2
1 42 3
1 43 3
1 44 1
1 45 3
1 46 4
1 47 4
1 48 3
1 49 2
1 50 3
1 51 4
1 52 5
1 53 1
1 54 3
1 55 3
1 56 5
1 57 1
1 58 4
1 59 2
1 60 4
1 61 5
1 62 2
1 63 3
1 64 4
1 65 2
1 66 4
1 67 3
1 68 4
1 69 4
1 70 3
1 71 4
1 72 2
1 73 5
1 74 3
1 75 2
1 76 2
1 77 5
1 78 4
1 79 3
1 80 4
1 81 4
1 82 5
1 83 2
1 84 3
1 85 3
1 86 4
1 87 3
1 88 3
1 89 5
1 90 2
1 91 4
1 92 5
1 93 1
1 94 1
1 95 3
1 96 3
1 97 1
1 98 2
1 99 4
1 100 1
1 101 4
1 102 2
1 103 1
1 104 4
1 105 2
1 106 2
1 107 2
1 108 2
1 109 4
1 110 4
1 111 3
1 112 4
1 113 1
1 114 3
1 115 3
1 116 2
1 117 3
1 118 4
1 119 4
1 120 1
1 121 5
1 122 4
1 123 4
1 124 4
1 125 4
1 126 3
1 127 4
1 128 1
1 129 2
1 130 4
1 131 1
1 132 4
1 133 5
1 134 4
1 135 3
1 136 4
1 137 5
1 138 2
1 139 3
1 140 3
1 141 1
1 142 5
1 143 4
1 144 4
1 145 4
1 146 3
1 147 1
1 148 3
1 149 5
2 3 1
2 4 5
2 5 1
2 6 4
2 7 4
2 8 6
2 9 3
2 10 1
2 11 6
2 12 3
2 13 4
2 14 2
2 15 2
2 16 1
2 17 5
2 18 5
2 19 2
2 20 3
2 21 3
2 22 2
2 23 3
2 24 2
2 25 3
2 26 2
2 27 3
2 28 3
2 29 4
2 30 3
2 31 5
2 32 1
2 33 2
2 34 5
